parameter,row_index,row_shape,non_zero_indices,w1,w2,w3,w4,w5,w6,bias
model.4.gatebank.w,501,"(6,)","1139,211,1151,386,30,34",0.8980125784873962,0.9446425437927246,0.5403472185134888,0.38115939497947693,0.7061628699302673,0.7300155758857727,-0.09782626
model.4.gatebank.w,502,"(6,)","1067,641,653,588,898,401",0.7181854248046875,0.6804158091545105,0.8277768492698669,0.7099008560180664,0.5402675867080688,0.42213091254234314,0.16461498
model.4.gatebank.w,503,"(6,)","591,743,111,211,599,72",0.56648188829422,0.9757051467895508,0.40633800625801086,0.39785271883010864,0.5047856569290161,0.7621758580207825,0.064946316
model.4.gatebank.w,504,"(6,)","186,1068,10,1,744,417",0.779314398765564,0.42370471358299255,0.46207916736602783,0.4875964820384979,0.8398926854133606,0.57789146900177,0.21630739
model.4.gatebank.w,505,"(6,)","992,882,742,231,780,797",0.5899909138679504,0.6852459907531738,0.7980054020881653,0.43066248297691345,0.609749436378479,0.48940590023994446,-0.1741877
model.4.gatebank.w,506,"(6,)","1063,624,987,813,145,1059",0.3435713052749634,0.7642698884010315,0.8920651078224182,0.9646148085594177,0.3306945264339447,0.8373396992683411,0.20374458
model.4.gatebank.w,507,"(6,)","669,828,865,995,1077,101",0.3725288212299347,0.8629691004753113,0.4756355881690979,0.6662108302116394,0.8992746472358704,-0.15440376102924347,0.024275905
model.4.gatebank.w,508,"(6,)","678,1111,441,281,173,1033",1.0241097211837769,0.5288183093070984,0.9007146954536438,0.21000288426876068,0.7332667112350464,1.0052400827407837,0.2582792
model.4.gatebank.w,509,"(6,)","282,681,428,446,1111,1013",0.8361081480979919,0.7489485144615173,0.9287621378898621,1.0102113485336304,0.6472665667533875,0.6816450953483582,0.16227008
model.4.gatebank.w,510,"(6,)","862,483,1020,304,864,637",0.3672853708267212,0.5110391974449158,0.2705083191394806,0.9922925233840942,0.1934143602848053,0.5300827026367188,0.44043362
model.4.gatebank.w,511,"(6,)","506,687,441,955,228,465",0.987278401851654,1.0058656930923462,0.9580289721488953,0.8203064799308777,0.21007072925567627,0.6824339032173157,0.2901146
model.6.gatebank.w,0,"(6,)","3916,1405,4232,576,4587,2997",-0.8056014776229858,-0.6613630056381226,-0.1400570422410965,-0.5117896795272827,-0.962081789970398,-0.10677194595336914,3.4428382
model.6.gatebank.w,1,"(6,)","2344,2723,3118,418,2137,707",-0.7291496396064758,-0.2153749167919159,-1.3319439888000488,-1.0802664756774902,-1.4525179862976074,-0.7178666591644287,1.3929496
model.6.gatebank.w,2,"(6,)","3435,2880,1543,981,432,1302",-0.29210665822029114,-0.6479730010032654,-2.170419692993164,-0.5462899804115295,-0.40516701340675354,-0.5762194395065308,2.287098
model.6.gatebank.w,3,"(6,)","848,4186,1319,2306,2442,198",-0.317889004945755,-0.8503466844558716,-1.6429716348648071,-0.47288286685943604,-1.5421079397201538,-0.6284589767456055,2.706451
model.6.gatebank.w,4,"(6,)","4326,3822,2854,444,2700,2117",-0.9394484162330627,-0.20135077834129333,-0.8315878510475159,-0.4153503179550171,-0.7971247434616089,-0.837986946105957,3.4982831
model.6.gatebank.w,5,"(6,)","3386,3849,3321,3871,397,4208",-0.37967997789382935,-1.6598141193389893,-0.5669641494750977,-0.613059401512146,-0.7243879437446594,-1.5899899005889893,2.5962603
model.6.gatebank.w,6,"(6,)","2039,2097,349,624,264,4361",-1.36105215549469,-0.635883629322052,-0.8925493955612183,-0.8224445581436157,-1.3764166831970215,-1.1889091730117798,2.1760871
model.6.gatebank.w,7,"(6,)","3578,253,803,1577,2632,3317",-0.5385895371437073,-0.9495090246200562,-0.1807490885257721,-0.22055520117282867,-2.0892865657806396,-0.2881658375263214,2.3014085
model.6.gatebank.w,8,"(6,)","1295,2063,2493,2347,3220,88",-0.22794581949710846,-1.9974133968353271,-1.90193772315979,-0.7394533157348633,-0.8887902498245239,-1.076432466506958,2.512505
model.6.gatebank.w,9,"(6,)","3882,1674,4564,2542,1416,3447",-0.5448644161224365,-0.3738568127155304,-0.7080981135368347,-1.922406554222107,-0.6206938624382019,0.16889992356300354,2.3068159
model.6.gatebank.w,10,"(6,)","1735,3124,3525,632,1444,591",-1.4110984802246094,-1.1161977052688599,-0.643807590007782,-0.7709894180297852,-1.4951742887496948,-0.463937371969223,2.1535137
model.6.gatebank.w,11,"(6,)","796,2375,1358,4498,3698,1009",-1.5614415407180786,-0.6132350564002991,-0.48274028301239014,-1.0624302625656128,-0.324532151222229,-1.2296035289764404,2.0937352
model.6.gatebank.w,12,"(6,)","2960,1097,2769,459,4530,1722",-0.9450122117996216,-0.7296024560928345,-0.47691377997398376,-0.24677102267742157,-1.0403751134872437,-0.4789382219314575,3.5006
model.6.gatebank.w,13,"(6,)","2301,71,3070,308,2683,4524",-1.0923014879226685,-1.8567471504211426,-1.362437129020691,-0.859390914440155,-0.8338738679885864,-0.9610081911087036,2.371989
model.6.gatebank.w,14,"(6,)","3192,1442,2707,600,408,4454",-0.1565592736005783,-1.4788668155670166,-1.2981488704681396,-0.2292640656232834,-1.567286729812622,-0.5845341086387634,2.6852546
model.6.gatebank.w,15,"(6,)","1857,4084,2553,1885,3267,960",-0.8795843124389648,-0.5902004837989807,-0.49471476674079895,-2.2972464561462402,-0.3237948417663574,-0.31034794449806213,2.217062
model.6.gatebank.w,16,"(6,)","1786,4461,507,1385,3530,2895",-1.7348999977111816,-0.34115514159202576,-1.052626132965088,-1.083984375,-1.2444545030593872,-0.6916239857673645,1.9766247
model.6.gatebank.w,17,"(6,)","159,1807,769,1699,2392,210",-0.423579603433609,-0.688377320766449,-2.006375551223755,-0.7938346862792969,-0.32132402062416077,-1.0607365369796753,2.4283934
model.6.gatebank.w,18,"(6,)","3916,4268,2391,1506,3344,532",-0.49484699964523315,-0.3138526678085327,-1.0994817018508911,-1.0841237306594849,-1.7013251781463623,-0.49409961700439453,2.5963864
model.6.gatebank.w,19,"(6,)","808,3812,1919,663,1687,1731",-1.1483441591262817,-1.1708388328552246,-1.0438824892044067,-0.19808024168014526,-1.4937477111816406,-1.6201364994049072,2.0670023
model.6.gatebank.w,20,"(6,)","3423,3010,788,3130,2173,3640",-0.7460184097290039,-0.9001496434211731,-0.9908156394958496,-0.3132264316082001,-1.4423617124557495,-1.3759160041809082,1.5684794
model.6.gatebank.w,21,"(6,)","1940,4166,862,2314,2984,2214",-0.5300398468971252,-0.6185041069984436,-2.151144504547119,-1.2442976236343384,-0.7627129554748535,-1.3004965782165527,2.250974
model.6.gatebank.w,22,"(6,)","3852,703,3426,2571,4254,4411",-0.1271856427192688,-0.573723554611206,-0.6376516222953796,-0.6495922207832336,-0.8171544075012207,-1.2084026336669922,3.581313
model.6.gatebank.w,23,"(6,)","2930,3034,1258,1999,188,4290",-0.7973266839981079,-1.2195566892623901,-1.1958907842636108,-1.2573790550231934,-0.5803940892219543,-1.1641151905059814,2.0740314
model.6.gatebank.w,24,"(6,)","117,3889,3642,1177,1263,2844",-0.4200122058391571,-1.6815993785858154,-0.9072334170341492,-1.5848089456558228,-0.6937955021858215,-0.2406630963087082,2.5246675
model.6.gatebank.w,25,"(6,)","2072,1919,229,3292,2731,3353",-0.5636433362960815,-0.06416710466146469,-1.7312825918197632,-1.0250463485717773,-1.3085639476776123,-0.3202153742313385,1.9559532
model.6.gatebank.w,26,"(6,)","1516,1113,4293,3685,1218,2536",-1.7022697925567627,-0.5805505514144897,-0.28676727414131165,-1.6947354078292847,-0.6348227858543396,-0.4694502651691437,1.7010629
model.6.gatebank.w,27,"(6,)","1415,4566,3133,2507,4423,2211",-0.7059893608093262,-1.3181142807006836,-0.5626486539840698,-1.4255268573760986,-1.1745898723602295,-0.4461229145526886,2.1062772
model.6.gatebank.w,28,"(6,)","2389,3476,2310,2760,112,3248",-1.464056372642517,-0.7065371870994568,-0.6669466495513916,-0.2801155745983124,-1.278226613998413,-0.454379677772522,2.0251641
model.6.gatebank.w,29,"(6,)","1069,3409,3453,358,2350,3640",-0.6040225625038147,-0.9626906514167786,-0.09367252886295319,-0.12263377755880356,-1.293437123298645,-1.4450205564498901,2.2008128
model.6.gatebank.w,30,"(6,)","526,4406,2418,1984,83,2562",-1.9016977548599243,-0.5290964245796204,-0.5306016802787781,-1.264198899269104,-0.6838136315345764,-0.7577584385871887,1.9355842
model.6.gatebank.w,31,"(6,)","1054,2372,2231,1961,2047,3049",-1.075606346130371,-0.9396375417709351,-0.4692876935005188,-0.04590431600809097,-1.3520563840866089,-0.9984873533248901,2.3161807
model.6.gatebank.w,32,"(6,)","3793,3366,2232,1249,559,806",-1.2629950046539307,-0.4123324751853943,-0.6302158832550049,-1.555836796760559,-1.149609923362732,-0.9870314002037048,1.9868404
model.6.gatebank.w,33,"(6,)","2862,3150,4502,2814,322,1959",-1.2240040302276611,-1.2845290899276733,-1.8309962749481201,-0.3369661271572113,-1.9395711421966553,-0.6997062563896179,2.4851596
model.6.gatebank.w,34,"(6,)","1930,1371,841,90,3925,3329",-1.3242477178573608,-1.1313570737838745,-1.6332024335861206,-0.09543707221746445,-1.1301497220993042,-1.2028517723083496,1.7265968
model.6.gatebank.w,35,"(6,)","4073,2886,964,4499,832,3171",-1.0539710521697998,-1.0731289386749268,-1.118553638458252,-0.735344648361206,-1.5388342142105103,-0.915379524230957,1.7851504
model.6.gatebank.w,36,"(6,)","253,2568,2882,2386,2585,561",-0.574532151222229,-1.0835185050964355,-0.27071046829223633,-0.2657286524772644,-0.4233955442905426,-0.5724993348121643,3.5460837
model.6.gatebank.w,37,"(6,)","689,4461,1833,1369,737,1571",-0.8651392459869385,-1.0048274993896484,-0.9225092530250549,-1.6492348909378052,-0.7315191626548767,-0.6744473576545715,2.4674041
model.6.gatebank.w,38,"(6,)","1212,55,3162,1396,766,3808",-0.5114747881889343,-0.39954105019569397,-0.845874547958374,-0.11968543380498886,-0.3786832392215729,-0.9453175067901611,3.4669323
model.6.gatebank.w,39,"(6,)","3923,1710,2954,1521,2896,1256",-0.4110029935836792,-1.218852162361145,-1.2032620906829834,-0.9128736257553101,-1.9581615924835205,-1.2926478385925293,2.3509953
model.6.gatebank.w,40,"(6,)","2204,613,3337,586,1240,2900",-0.5770484805107117,-1.0245046615600586,-1.2461411952972412,-1.5216009616851807,-1.5814481973648071,-1.1359870433807373,2.0754042
model.6.gatebank.w,41,"(6,)","2819,2014,3425,535,4292,4207",-0.392334520816803,-0.9941929578781128,-0.7053354978561401,-1.2265461683273315,-0.3481682538986206,-1.8420436382293701,1.9277406
model.6.gatebank.w,42,"(6,)","2199,2751,2551,856,677,4039",-1.0212205648422241,-0.5418429374694824,-1.7227689027786255,-0.8418073058128357,-1.1060203313827515,-1.5282243490219116,1.800101
model.6.gatebank.w,43,"(6,)","4040,2363,2797,98,590,4317",-0.6055654287338257,-1.058663249015808,-0.6777805685997009,-0.4879430830478668,-0.5632413625717163,-1.050458312034607,3.3658965
model.6.gatebank.w,44,"(6,)","3763,981,4089,4040,1101,3402",-1.7899874448776245,-0.36552658677101135,-1.245009183883667,-1.646870493888855,-0.5954925417900085,-0.40615540742874146,2.5903444
model.6.gatebank.w,45,"(6,)","1512,2270,2901,2647,266,1797",-0.461806982755661,-0.5527622699737549,-1.3177306652069092,-0.8860383629798889,-1.8503774404525757,-0.9223803877830505,2.365187
model.6.gatebank.w,46,"(6,)","399,2258,1813,2302,606,410",-0.944378137588501,-0.37296295166015625,-1.9090038537979126,-0.40376147627830505,-0.5617839694023132,-1.3710901737213135,1.8884693
model.6.gatebank.w,47,"(6,)","3037,3894,1841,2317,861,860",-1.168759822845459,-0.5646382570266724,-0.49973106384277344,-1.6783990859985352,-0.6638553142547607,-0.5886473059654236,1.9049765
model.6.gatebank.w,48,"(6,)","3967,3737,1892,3994,2884,590",-0.5547679662704468,-0.46391233801841736,-0.5002381801605225,-0.43226751685142517,-2.2781100273132324,-0.5626011490821838,2.045061
model.6.gatebank.w,49,"(6,)","2779,3615,1347,565,1700,1822",-0.5873094201087952,-0.434253066778183,-0.16986648738384247,-0.3322073519229889,-0.7446311712265015,-2.0515880584716797,2.3395996
model.6.gatebank.w,50,"(6,)","1004,15,66,4296,304,1112",-1.06801438331604,-0.6072992086410522,-1.1078013181686401,-1.506974697113037,-0.8160850405693054,-1.5015606880187988,2.1630838
model.6.gatebank.w,51,"(6,)","1318,196,4269,4252,2743,208",-1.124387264251709,-0.6332122683525085,-0.7907764911651611,-1.1335525512695312,-0.6322064399719238,-1.0448075532913208,1.7893543
model.6.gatebank.w,52,"(6,)","2970,3146,2648,2302,4265,4303",-0.6627236008644104,-0.9262480139732361,-0.4339413046836853,-1.856958031654358,-0.2509092390537262,-1.3168160915374756,2.4483583
model.6.gatebank.w,53,"(6,)","2185,2191,1383,2587,4534,3646",-0.570871889591217,-0.9125270247459412,-0.6235200762748718,-1.3986819982528687,-0.8631759881973267,-1.4705572128295898,1.6691575
model.6.gatebank.w,54,"(6,)","4525,1397,3952,235,2503,748",-1.8073720932006836,-0.574167013168335,-0.18494585156440735,-0.6886972188949585,-0.5160873532295227,-0.9851554036140442,2.5594745
model.6.gatebank.w,55,"(6,)","4453,1103,1765,123,3376,4002",-1.2048683166503906,-1.4652528762817383,-1.2581853866577148,-1.145801305770874,-1.1641535758972168,-0.5811636447906494,2.2529325
model.6.gatebank.w,56,"(6,)","1228,131,3504,676,1715,379",-1.465368390083313,-1.1226928234100342,-1.3022956848144531,-0.40947529673576355,-0.4559954106807709,-0.4716055989265442,1.9585466
model.6.gatebank.w,57,"(6,)","4175,2515,2597,1693,4430,3165",-0.7155444622039795,-1.8314440250396729,-0.7588061690330505,-1.0575969219207764,-0.1841038316488266,-1.2403792142868042,1.7363535
model.6.gatebank.w,58,"(6,)","591,4007,2850,4167,2402,1764",-1.1241118907928467,-1.4984527826309204,-0.9727673530578613,-1.1171387434005737,-1.5446850061416626,-0.7555874586105347,2.6178372
model.6.gatebank.w,59,"(6,)","4301,2932,2792,1061,3583,326",-0.5541955232620239,-1.7532740831375122,-0.7071222066879272,-0.18241465091705322,-1.628684639930725,-0.8041029572486877,2.6345806
model.6.gatebank.w,60,"(6,)","835,1970,3187,1740,2049,2842",-0.7969313263893127,-1.234397530555725,-2.1418089866638184,-1.0231705904006958,-0.48132389783859253,-0.888881266117096,2.2346206
model.6.gatebank.w,61,"(6,)","3708,387,951,1955,2786,1125",-0.5709413886070251,-1.0614478588104248,-1.5852411985397339,-0.7098937034606934,-1.590486764907837,-0.44046586751937866,2.601263
model.6.gatebank.w,62,"(6,)","2589,1096,164,3232,4234,4522",-0.7563549876213074,-1.2080248594284058,-0.4936048090457916,-0.935933530330658,-1.6509193181991577,-0.8523730039596558,1.8605546
model.6.gatebank.w,63,"(6,)","3107,1065,861,4541,1180,3600",-0.6243175268173218,-1.3419963121414185,-0.7398276329040527,-1.9149644374847412,-0.5380513072013855,-0.41493895649909973,2.496493
model.6.gatebank.w,64,"(6,)","2017,180,957,299,1495,1930",-0.5797655582427979,-0.16983959078788757,-0.9759911298751831,-0.8808501362800598,-0.09603356570005417,-1.9747982025146484,2.3742526
model.6.gatebank.w,65,"(6,)","1142,1828,1830,1505,3586,195",-1.5706998109817505,-0.7585278749465942,-1.1197706460952759,-1.1028615236282349,-1.4175645112991333,-0.8013677597045898,1.8070225
model.6.gatebank.w,66,"(6,)","2941,3187,1328,2038,3163,3831",-0.6898703575134277,-0.854469895362854,-0.43593406677246094,-1.4083467721939087,-1.5678294897079468,-0.4529096484184265,1.4929298
model.6.gatebank.w,67,"(6,)","3781,1563,2708,3405,852,844",-2.1575751304626465,-0.7311417460441589,-1.259284496307373,-0.7863287329673767,-0.7338790893554688,-1.281177282333374,2.3772857
model.6.gatebank.w,68,"(6,)","1068,525,4149,428,1736,2143",-1.1756327152252197,-1.293859601020813,-0.6409653425216675,-1.5084055662155151,-1.0474936962127686,-0.9801788330078125,1.9940416
model.6.gatebank.w,69,"(6,)","1334,2864,3730,1863,1582,2713",-0.8406606316566467,-0.2517834007740021,-1.4625773429870605,-0.7162472009658813,-1.073443055152893,-1.6382218599319458,1.6757984
model.6.gatebank.w,70,"(6,)","3715,3591,4036,3269,916,3763",-1.095691442489624,-0.5742831826210022,-1.4060382843017578,-0.47994178533554077,-0.7561463713645935,-1.2772884368896484,1.700647
model.6.gatebank.w,71,"(6,)","2977,3406,3900,181,2746,350",-1.4564794301986694,-1.5038325786590576,-0.7273070216178894,-0.9670702219009399,-1.1764545440673828,-0.49400484561920166,1.6510042
model.6.gatebank.w,72,"(6,)","399,3776,4000,2180,9,3302",-1.4542025327682495,-0.7428202629089355,-1.811535358428955,-1.1678341627120972,-0.9081094264984131,-0.9879374504089355,1.9631214
model.6.gatebank.w,73,"(6,)","1570,3451,864,1849,1975,1738",-0.9548152089118958,-1.020345687866211,-0.1135733425617218,-1.2718101739883423,-1.3738831281661987,-0.3207344710826874,1.1852734
model.6.gatebank.w,74,"(6,)","4328,4564,3223,1461,2388,2087",-1.2803635597229004,-1.1170709133148193,-1.2457810640335083,-1.0292545557022095,-1.271486759185791,-1.0920209884643555,2.014646
model.6.gatebank.w,75,"(6,)","2190,4044,1971,3964,1128,2203",-0.09672188758850098,-0.6700245141983032,-0.2895844876766205,-1.85500168800354,-0.799199104309082,-1.2030302286148071,2.5818617
model.6.gatebank.w,76,"(6,)","303,4287,836,2196,704,4035",-0.5379888415336609,-1.245642066001892,-1.7784839868545532,-0.6846939921379089,-1.7562447786331177,-0.6129571795463562,2.5631185
model.6.gatebank.w,77,"(6,)","2699,4468,4459,2260,2002,3452",-0.4254540503025055,-1.5714243650436401,-1.1232430934906006,-0.5737340450286865,-1.401296854019165,-0.3562755286693573,1.2675046
model.6.gatebank.w,78,"(6,)","2226,2372,1382,2911,111,533",-0.9024231433868408,-1.0172052383422852,-1.0868724584579468,-1.4085032939910889,-1.3577293157577515,-0.6457404494285583,1.4963924
model.6.gatebank.w,79,"(6,)","1663,658,3711,239,3717,2133",-1.4277725219726562,-1.170163631439209,-1.0705621242523193,-1.220761775970459,-0.27050280570983887,-0.5855363607406616,2.0848558
model.6.gatebank.w,80,"(6,)","951,2939,898,587,2833,1236",-0.12103907018899918,-1.1856673955917358,-0.39741265773773193,-0.8935968279838562,-0.804353654384613,-2.0150363445281982,2.458399
