parameter,row_index,row_shape,non_zero_indices,w1,w2,w3,w4,w5,w6,bias,negative index
model.4.gatebank.w,404,"(6,)","299, 594, 578, 264, 1150, 70",1.1821945905685425,1.0626025199890137,1.0017098188400269,0.5460823774337769,0.4852641820907593,0.3308618664741516,0.26929504,
model.4.gatebank.w,405,"(6,)","379, 503, 399, 137, 959, 1134",0.8979291915893555,0.8938730955123901,0.8899423480033875,0.618661105632782,0.5792821645736694,0.1175737306475639,0.39169505,
model.4.gatebank.w,406,"(6,)","385, 818, 737, 426, 448, 1030",0.8031075596809387,0.7902582287788391,0.7573062777519226,0.6810704469680786,0.5001049041748047,0.3452382087707519,-0.0029501705,
model.4.gatebank.w,407,"(6,)","1103, 157, 280, 51, 211, 1138",0.5741464495658875,0.5558577179908752,0.5549113750457764,0.4603558778762817,0.429819107055664,0.3562801480293274,-0.19241922,
model.4.gatebank.w,408,"(6,)","828, 396, 705, 1075, 917, 685",0.5230104327201843,0.4156968891620636,0.3196540474891662,0.2865104079246521,0.0735343471169471,0.0073038698174059,0.36335724981740586,685
model.4.gatebank.w,409,"(6,)","430, 838, 865, 827, 47, 159",0.8935014009475708,0.7941996455192566,0.6016225814819336,0.5185723900794983,0.5082025527954102,0.4815851151943207,-0.22250544,
model.4.gatebank.w,410,"(6,)","364, 28, 616, 198, 934, 624",1.011981964111328,0.859279453754425,0.7338493466377258,0.7182868123054504,0.4999123811721802,0.3925095200538635,0.16668001,
model.4.gatebank.w,411,"(6,)","471, 192, 422, 623, 153, 356",0.9486347436904908,0.7676025032997131,0.6816248297691345,0.6387864351272583,0.5983706116676331,0.2819913327693939,0.08268515,
model.4.gatebank.w,412,"(6,)","9, 210, 584, 893, 364, 1083",1.0892446041107178,1.0196583271026611,0.9898713231086732,0.6432138681411743,0.4470188319683075,0.3985075056552887,0.080798514,
model.4.gatebank.w,413,"(6,)","83, 738, 188, 506, 733, 811",0.7901113629341125,0.6979444026947021,0.5478523373603821,0.4957378208637237,0.2433497309684753,0.2118298560380935,0.25357807,
model.4.gatebank.w,414,"(6,)","206, 658, 30, 981, 272, 91",1.0258500576019287,0.7672106027603149,0.656312108039856,0.5964009761810303,0.4376564621925354,0.2474555969238281,-0.15803407,
model.4.gatebank.w,415,"(6,)","488, 169, 430, 594, 961, 754",0.8368816375732422,0.6971280574798584,0.5612608194351196,0.5431730151176453,0.5373920798301697,0.3807822465896606,0.07342543,
model.4.gatebank.w,416,"(6,)","702, 409, 363, 546, 89, 698",1.0179767608642578,0.9922435879707336,0.6459823846817017,0.5714403390884399,0.5694637298583984,0.4361997842788696,0.010399099,
model.4.gatebank.w,417,"(6,)","209, 714, 144, 1071, 1029, 99",0.9768760800361632,0.9707210063934326,0.9423217177391052,0.6742033362388611,0.4015144407749176,0.3003311157226562,0.7887407157226562,99
model.4.gatebank.w,418,"(6,)","952, 42, 1060, 594, 9, 463",0.9602795243263244,0.8505270481109619,0.6142365336418152,0.5735644698143005,0.4617854654788971,0.3598461747169494,0.024827637,
model.4.gatebank.w,419,"(6,)","373, 783, 669, 132, 390, 852",0.9501630067825316,0.9318415522575378,0.8161497116088867,0.6104906797409058,0.3868205547332763,0.2954374849796295,0.3829246,
model.4.gatebank.w,420,"(6,)","756, 0, 784, 256, 160, 747",0.9347903728485109,0.6785052418708801,0.6139349341392517,0.57432621717453,0.4993647634983063,0.3686895072460174,-0.03245836,
model.4.gatebank.w,421,"(6,)","818, 1131, 464, 11, 876, 445",1.007810115814209,0.8683191537857056,0.5498754382133484,0.5171194076538086,0.4021558463573456,0.3280088305473327,0.22681363,
model.4.gatebank.w,422,"(6,)","206, 1088, 801, 315, 549, 574",1.0105197429656982,1.0014033317565918,0.7886837124824524,0.4919897019863128,0.4532344937324524,0.3348769247531891,0.22917043,
model.4.gatebank.w,423,"(6,)","257, 216, 92, 861, 819, 546",1.0191054344177246,0.9736392498016356,0.7921880483627319,0.4789755940437317,0.4324440658092499,0.4244416356086731,0.21777911,
model.4.gatebank.w,424,"(6,)","171, 200, 403, 1050, 933, 0",0.7106963396072388,0.6775516271591187,0.5419618487358093,0.4733835756778717,0.315761387348175,0.2266035228967666,0.30340773,
model.4.gatebank.w,425,"(6,)","966, 182, 950, 589, 858, 748",1.091323971748352,0.9819571375846864,0.6432610154151917,0.6026023030281067,0.5224102139472961,0.3925878405570984,0.15457043,
model.4.gatebank.w,426,"(6,)","353, 229, 751, 618, 1001, 49",0.9094574451446532,0.6460440754890442,0.6180663108825684,0.5801262855529785,0.4793837368488312,0.1514425128698349,0.11138727,
model.4.gatebank.w,427,"(6,)","614, 257, 235, 577, 263, 106",1.107476830482483,0.972783088684082,0.6051657795906067,0.5326155424118042,0.4766797125339508,0.205625519156456,0.486140419156456,106
model.4.gatebank.w,428,"(6,)","688, 580, 200, 970, 437, 255",0.7593085765838623,0.7315055131912231,0.643265426158905,0.5042391419410706,0.4425701200962066,0.4190563261508941,0.26333982,
model.4.gatebank.w,429,"(6,)","304, 1034, 300, 526, 99, 611",0.7852615118026733,0.7721248269081116,0.5922379493713379,0.5370104908943176,0.2333390116691589,0.1831304281949997,0.2803559881949997,611
model.4.gatebank.w,430,"(6,)","478, 795, 1110, 583, 1131, 45",0.860878050327301,0.8446336984634399,0.6735290288925171,0.6013014316558838,0.4159532785415649,0.1931648552417755,0.3323163,
model.4.gatebank.w,431,"(6,)","984, 644, 883, 585, 126, 367",0.8987093567848206,0.7793095707893372,0.7583092451095581,0.5771005749702454,0.5108312368392944,0.2030514329671859,0.3338858,
model.4.gatebank.w,432,"(6,)","685, 64, 23, 660, 296, 773",0.8215314149856567,0.7704796195030212,0.5283008217811584,0.5107133984565735,0.453419417142868,0.4298684895038605,0.04014461,
model.4.gatebank.w,433,"(6,)","284, 201, 991, 694, 569, 342",1.0701185464859009,0.9467695951461792,0.4883510768413543,0.4291102588176727,0.3979873657226562,0.3054244816303253,0.24882151,
model.4.gatebank.w,434,"(6,)","275, 128, 719, 1150, 1061, 433",0.7511703968048096,0.6650406122207642,0.6534498929977417,0.6206278800964355,0.3962736427783966,0.3811856508255005,0.33906537,
model.4.gatebank.w,435,"(6,)","1041, 987, 181, 651, 1065, 603",1.0399417877197266,0.7036091685295105,0.5895425081253052,0.5325953960418701,0.5285986661911011,0.0096355667337775,-0.1121817632662225,603
model.4.gatebank.w,436,"(6,)","887, 578, 1036, 230, 917, 392",0.9552695751190186,0.8849408030509949,0.6786102056503296,0.569297730922699,0.5579571723937988,0.3574517071247101,0.022307787,
model.4.gatebank.w,437,"(6,)","871, 732, 686, 452, 804, 866",1.035452365875244,0.9958108067512512,0.488310307264328,0.4732989966869354,0.4569471180438995,0.4423884451389313,0.29591444,
model.4.gatebank.w,438,"(6,)","536, 401, 598, 1127, 20, 581",0.8706610202789307,0.7132797241210938,0.5758992433547974,0.5578187704086304,0.3403548300266266,0.2879728674888611,0.328555,
model.4.gatebank.w,439,"(6,)","624, 1041, 96, 805, 484, 693",0.828549325466156,0.7681358456611633,0.7441736459732056,0.6400476694107056,0.3804695904254913,0.3372451364994049,0.33525133,
model.4.gatebank.w,440,"(6,)","1061, 693, 915, 1077, 670, 1029",0.943057417869568,0.8946077823638916,0.7289551496505737,0.5334877371788025,0.4840913414955139,0.2757894098758697,0.27914286,
model.4.gatebank.w,441,"(6,)","483, 524, 310, 15, 977, 377",0.8587448596954346,0.8434015512466431,0.6535400152206421,0.4911524057388305,0.2940020859241485,0.2536072432994842,0.22020437,
model.4.gatebank.w,442,"(6,)","3, 674, 379, 675, 909, 862",0.8610715270042419,0.8251321315765381,0.8041871190071106,0.7754143476486206,0.3661313354969024,0.1329339146614074,0.63057995,
model.4.gatebank.w,443,"(6,)","206, 892, 616, 194, 451, 1019",0.8917018175125122,0.8525700569152832,0.718331515789032,0.708416759967804,0.6582698225975037,0.2353090196847915,0.47996703,
model.4.gatebank.w,444,"(6,)","751, 789, 512, 386, 703, 105",0.9760788679122924,0.9441834688186646,0.7958799600601196,0.6786777973175049,0.6734552979469299,0.2792100608348846,-0.081304066,
model.4.gatebank.w,445,"(6,)","746, 844, 710, 252, 1149, 575",0.7793853282928467,0.7270210981369019,0.6127086877822876,0.4905086755752563,0.4526564180850982,0.3620022237300873,0.09873278,
model.4.gatebank.w,446,"(6,)","151, 116, 508, 476, 1014, 1048",1.052178978919983,0.9103070497512816,0.8380947709083557,0.7456441521644592,0.5127067565917969,0.4977526366710663,-0.029684456,
model.4.gatebank.w,447,"(6,)","409, 859, 885, 212, 510, 414",0.8891461491584778,0.7690726518630981,0.7244459986686707,0.6200852394104004,0.4819160103797912,0.4257541298866272,-0.04337295,
model.4.gatebank.w,448,"(6,)","707, 968, 448, 222, 392, 112",0.9930487275123596,0.8009218573570251,0.7192750573158264,0.6142094731330872,0.5137264728546143,0.4638781547546386,0.03396144,
model.4.gatebank.w,449,"(6,)","896, 249, 1106, 939, 703, 983",0.9707222580909728,0.6537575125694275,0.6062964797019958,0.5343223810195923,0.4635960459709167,0.380775511264801,0.13865714,
model.4.gatebank.w,450,"(6,)","372, 121, 64, 109, 405, 834",0.990197479724884,0.9303949475288392,0.8559723496437073,0.6926537156105042,0.5988129377365112,0.3058591783046722,0.10646318,
model.4.gatebank.w,451,"(6,)","39, 208, 815, 2, 194, 583",0.7270492911338806,0.7137531638145447,0.6969788074493408,0.6100442409515381,0.5590275526046753,0.551733672618866,0.5921757,
model.4.gatebank.w,452,"(6,)","1061, 268, 593, 34, 953, 769",1.0560202598571775,1.0416327714920044,0.9176204800605774,0.5629225969314575,0.4243189692497253,0.3669350445270538,0.29392436,
model.4.gatebank.w,453,"(6,)","849, 565, 320, 2, 423, 553",0.8870169520378113,0.6724209189414978,0.5925243496894836,0.571027934551239,0.505928635597229,0.1878422498703003,0.18675888,
model.4.gatebank.w,454,"(6,)","729, 45, 450, 130, 505, 548",1.0424296855926514,0.9853684306144714,0.943928360939026,0.7987048029899597,0.4424976110458374,0.1691901683807373,0.28480414,
model.4.gatebank.w,455,"(6,)","805, 932, 90, 959, 602, 658",0.910527765750885,0.8607560396194458,0.7880674004554749,0.6001061797142029,0.435742050409317,0.3302744626998901,0.096340016,
model.4.gatebank.w,456,"(6,)","859, 283, 585, 464, 459, 974",1.1313594579696655,1.0307673215866089,0.6199474334716797,0.5104281306266785,0.5091763138771057,0.4388290047645569,0.31611282,
model.4.gatebank.w,457,"(6,)","393, 205, 1055, 864, 78, 313",0.8453487157821655,0.7178929448127747,0.6669605374336243,0.6655343174934387,0.4718043208122253,0.3765564560890198,0.008041081,
model.4.gatebank.w,458,"(6,)","59, 483, 326, 1008, 384, 1125",0.7973319888114929,0.7112329602241516,0.706620454788208,0.5448558926582336,0.4731843769550323,0.3410365879535675,0.19726099,
model.4.gatebank.w,459,"(6,)","49, 2, 929, 293, 750, 719",0.90338534116745,0.8428308367729187,0.8316777348518372,0.8125569820404053,0.7944349646568298,0.4418991804122925,0.21064188,
model.4.gatebank.w,460,"(6,)","729, 365, 139, 413, 211, 942",0.7819837927818298,0.6694157719612122,0.6344717741012573,0.6253880262374878,0.3959288597106933,0.327510118484497,0.017079426,
model.4.gatebank.w,461,"(6,)","776, 411, 536, 568, 340, 64",0.8359369039535522,0.7904127240180969,0.7418517470359802,0.4666120409965515,0.3493334054946899,0.147141695022583,0.5409882,
model.4.gatebank.w,462,"(6,)","1054, 79, 10, 480, 909, 544",1.0252363681793213,1.00958514213562,0.917649745941162,0.6030468940734863,0.5804111361503601,0.2332877963781356,0.20309882,
model.4.gatebank.w,463,"(6,)","225, 417, 233, 381, 448, 67",0.9340317845344543,0.7037968635559082,0.631574273109436,0.5950285792350769,0.5194230675697327,0.1641324758529663,0.035381157,
model.4.gatebank.w,464,"(6,)","841, 345, 409, 1084, 165, 64",1.0445640087127686,0.8890818953514099,0.7145034670829773,0.5255900621414185,0.4885070621967315,0.4255666732788086,0.07137467,
model.4.gatebank.w,465,"(6,)","895, 945, 180, 1089, 230, 300",1.018654465675354,0.8217173218727112,0.6854636073112488,0.4679802656173706,0.4550733566284179,0.3005478382110595,0.07984969,
model.4.gatebank.w,466,"(6,)","249, 506, 544, 268, 197, 748",0.9250493049621582,0.787341833114624,0.7785693407058716,0.5810446739196777,0.359370619058609,0.2677342891693115,0.1906105,
model.4.gatebank.w,467,"(6,)","652, 825, 923, 1076, 1028, 278",0.9139320254325868,0.9136247634887696,0.6291965842247009,0.542620837688446,0.5327070355415344,0.2278491556644439,0.21098295,
model.4.gatebank.w,468,"(6,)","44, 249, 24, 442, 759, 39",0.7305073738098145,0.5995824933052063,0.5863209962844849,0.5845229625701904,0.3370329141616821,0.104507215321064,0.22394562,
model.4.gatebank.w,469,"(6,)","239, 635, 907, 700, 1017, 174",0.956874668598175,0.8103253841400146,0.7702006101608276,0.608156144618988,0.4574021399021148,0.2850062549114227,0.104340896,
model.4.gatebank.w,470,"(6,)","81, 260, 181, 890, 258, 1042",1.1347655057907104,0.9221907258033752,0.7815266251564026,0.6178410649299622,0.5279368758201599,0.4575001299381256,0.07207948,
model.4.gatebank.w,471,"(6,)","944, 56, 513, 365, 1128, 7",0.7435142993927002,0.7275882959365845,0.7239577174186707,0.5348033308982849,0.3423569798469543,0.3101238906383514,0.16391782,
model.4.gatebank.w,472,"(6,)","618, 662, 192, 768, 564, 958",1.064776062965393,0.9109191298484802,0.7540305256843567,0.6640471816062927,0.4809149801731109,0.4666768908500671,0.12696531,
model.4.gatebank.w,473,"(6,)","630, 646, 145, 242, 453, 1034",0.76068115234375,0.572095513343811,0.565185546875,0.5029167532920837,0.2470650970935821,0.2399994283914566,0.14457153,
model.4.gatebank.w,474,"(6,)","843, 525, 553, 82, 198, 91",0.9246121644973756,0.8776267766952515,0.7311263680458069,0.6990899443626404,0.4880506098270416,0.3012344539165497,0.03394345,
model.4.gatebank.w,475,"(6,)","1018, 73, 820, 990, 488, 265",0.729650616645813,0.7193905115127563,0.5529692769050598,0.4728460013866424,0.4648894071578979,0.3158487677574157,0.20262171,
model.4.gatebank.w,476,"(6,)","490, 348, 1104, 665, 459, 396",1.1143642663955688,0.7663612961769104,0.7085742950439453,0.5060762763023376,0.4694506824016571,0.4119820296764374,0.1324482,
model.4.gatebank.w,477,"(6,)","575, 791, 663, 979, 466, 928",0.8238391876220703,0.8081802725791931,0.6483927369117737,0.5963665246963501,0.5394590497016907,0.5140361189842224,0.06155835,
model.4.gatebank.w,478,"(6,)","1062, 391, 1138, 411, 70, 292",0.953920304775238,0.8934519290924072,0.6800920367240906,0.6346677541732788,0.6104856133460999,0.2917461693286896,0.13248038,
model.4.gatebank.w,479,"(6,)","852, 887, 1064, 633, 553, 103",0.946321427822113,0.8490598201751709,0.819394588470459,0.4371958673000335,0.4065736830234527,0.2248086035251617,0.5068961335251616,103
model.4.gatebank.w,480,"(6,)","630, 916, 517, 346, 102, 450",1.1724388599395752,1.0323201417922974,0.7223482728004456,0.6109817028045654,0.5885136723518372,0.537133514881134,0.04285737,
model.4.gatebank.w,481,"(6,)","435, 943, 395, 250, 640, 739",1.04974365234375,0.8595362305641174,0.8498383164405823,0.7033811211585999,0.4746602475643158,0.3489098846912384,0.34709278,
model.4.gatebank.w,482,"(6,)","633, 519, 990, 1112, 2, 875",1.056706428527832,0.8921325206756592,0.687495231628418,0.6378379464149475,0.4772787392139435,0.3507730960845947,-0.010856654,
model.4.gatebank.w,483,"(6,)","482, 574, 887, 720, 462, 612",0.9755042195320128,0.934211492538452,0.8577824831008911,0.8082867860794067,0.5272839665412903,0.3741633296012878,0.3627734,
model.4.gatebank.w,484,"(6,)","779, 375, 198, 1107, 218, 365",0.9953094720840454,0.8590326905250549,0.8074177503585815,0.6350603699684143,0.3811711072921753,0.3115711510181427,0.60379374,
model.4.gatebank.w,485,"(6,)","305, 768, 245, 893, 466, 887",0.911932408809662,0.8805849552154541,0.8666834831237793,0.6701734066009521,0.5346881747245789,0.3104372322559356,0.13585378,
model.4.gatebank.w,486,"(6,)","17, 797, 72, 92, 222, 317",0.9355583190917968,0.7884233593940735,0.6549578905105591,0.5348591804504395,0.4832462668418884,0.2601976990699768,0.24129868,
model.4.gatebank.w,487,"(6,)","1148, 78, 442, 394, 280, 902",1.1879825592041016,0.8758846521377563,0.8291946649551392,0.5410444140434265,0.5301036834716797,0.3462674617767334,0.03413863,
model.4.gatebank.w,488,"(6,)","490, 340, 1065, 77, 202, 991",0.9832807183265686,0.8376142978668213,0.6684460639953613,0.663015604019165,0.6004775166511536,0.5067751407623291,-0.062375076,
model.4.gatebank.w,489,"(6,)","1134, 344, 707, 852, 149, 1010",0.8569038510322571,0.8081336617469788,0.5205502510070801,0.4671398997306824,0.4355560839176178,0.2881653606891632,0.41361752,
model.4.gatebank.w,490,"(6,)","468, 417, 1041, 16, 583, 691",1.23683762550354,1.0036087036132812,0.7356536984443665,0.715697705745697,0.6538218259811401,0.5137712359428406,0.045761257,
model.4.gatebank.w,491,"(6,)","300, 493, 326, 518, 866, 747",0.9566776752471924,0.9172651171684264,0.805991530418396,0.753395140171051,0.5315823554992676,0.2938316166400909,0.20928487,
model.4.gatebank.w,492,"(6,)","953, 315, 913, 191, 940, 560",0.859717071056366,0.7458723187446594,0.706595242023468,0.6580810546875,0.6465413570404053,0.2044202238321304,0.460933,
model.4.gatebank.w,493,"(6,)","966, 1036, 164, 401, 667, 458",1.0290573835372925,0.9357486367225648,0.9346566200256348,0.6704190969467163,0.6283869743347168,0.3715551197528839,0.023844616,
model.4.gatebank.w,494,"(6,)","43, 385, 390, 559, 840, 531",0.8963790535926819,0.740606963634491,0.7075483798980713,0.6826615333557129,0.5027122497558594,0.2470898628234863,-0.04804948,
model.4.gatebank.w,495,"(6,)","1084, 1053, 789, 146, 98, 426",0.8078025579452515,0.7809358239173889,0.7268600463867188,0.7065421342849731,0.6944399476051331,0.2081900686025619,0.29278237,
model.4.gatebank.w,496,"(6,)","1078, 189, 776, 1105, 359, 576",0.963916540145874,0.95834219455719,0.7305107712745667,0.6418002843856812,0.481678694486618,0.4812320470809936,0.016477294,
model.4.gatebank.w,497,"(6,)","1127, 145, 933, 530, 234, 798",0.8892216086387634,0.7347870469093323,0.7137098908424377,0.522149920463562,0.5137766003608704,0.3250862061977386,0.23535872,
model.4.gatebank.w,498,"(6,)","458, 681, 868, 640, 1, 209",0.8182788491249084,0.7526788711547852,0.5736413598060608,0.4864243566989898,0.4816848933696747,0.3701825439929962,0.29484636,
model.4.gatebank.w,499,"(6,)","348, 836, 623, 765, 1051, 600",0.8146791458129883,0.6462879776954651,0.5769718885421753,0.5645458102226257,0.3249782025814056,0.2714168727397918,0.23551746,
model.4.gatebank.w,500,"(6,)","561, 375, 779, 140, 367, 589",0.8697705864906311,0.7380672097206116,0.6648473143577576,0.637688398361206,0.5193746089935303,0.2069475054740905,0.24788396,
model.4.gatebank.w,501,"(6,)","211, 1139, 34, 30, 1151, 386",0.9446425437927246,0.8980125784873962,0.7300155758857727,0.7061628699302673,0.5403472185134888,0.3811593949794769,-0.09782626,
